name of file ,feature 1 , feature 2 , feature 3 , feature 4, feature 5, feature 6, result
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-52-63%.txt,8159,1240,351,3618,45,506,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-61-71%.txt,3944,592,171,1686,22,312,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-71-55%.txt,16364,2326,656,7311,85,788,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-78-36%.txt,16876,2409,606,7566,87,564,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-92-31%.txt,21909,3277,769,9622,114,700,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-75-61%.txt,12884,1865,551,5712,65,680,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-56-40%.txt,12760,1868,519,5482,50,370,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-96-60%.txt,8156,1325,309,3529,45,474,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-100-71%.txt,7503,1228,326,3300,41,604,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-53-79%.txt,8181,1338,421,3488,32,618,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-82-32%.txt,22075,3376,876,9507,94,588,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-65-87%.txt,4084,704,277,1742,18,536,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-68-49%.txt,10384,1577,370,4516,51,410,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-55-87%.txt,4521,781,269,1948,21,670,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-74-78%.txt,8364,1354,430,3570,33,602,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-90-82%.txt,3784,564,196,1578,18,392,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-70-96%.txt,1287,315,189,534,7,700,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-80-46%.txt,13615,2145,452,6035,79,600,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-66-97%.txt,650,160,116,236,3,400,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-51-97%.txt,939,275,180,350,5,678,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-98-39%.txt,15042,2373,612,6588,72,490,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-64-48%.txt,16165,2329,680,7194,86,700,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-81-45%.txt,10591,1565,436,4719,58,452,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-86-44%.txt,15063,2067,560,6795,77,572,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-83-68%.txt,10787,1512,476,4815,58,744,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-99-78%.txt,4604,690,233,2016,22,440,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-62-66%.txt,12821,2080,589,5583,58,738,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Autokey/Autokey-69-58%.txt,9940,1405,416,4424,50,500,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-298-66%.txt,10354,9730,0,0,171,212,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-264-60%.txt,19259,18057,3,20,305,389,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-300-30%.txt,10506,9826,2,26,168,214,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-285-66%.txt,24017,22485,1,48,381,483,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-260-40%.txt,12189,11268,5,104,181,244,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-272-39%.txt,10505,9669,13,107,174,210,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-277-48%.txt,15252,14127,14,113,238,305,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-275-51%.txt,10476,9662,9,106,167,210,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-299-30%.txt,5567,5012,8,119,86,111,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-268-75%.txt,24970,23455,1,8,393,504,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-292-99%.txt,22426,20895,9,106,346,449,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-266-50%.txt,13805,12771,13,107,214,276,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-288-69%.txt,17513,16095,15,209,276,346,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-280-71%.txt,27515,25501,21,203,432,546,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-282-92%.txt,28131,26417,1,11,451,567,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-263-90%.txt,28916,27167,1,5,456,583,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-281-95%.txt,16234,15071,6,101,254,325,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-287-30%.txt,8163,7301,15,197,119,159,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-262-62%.txt,15707,14598,10,88,244,315,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-284-48%.txt,14015,13122,1,26,209,284,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-251-42%.txt,11314,10428,6,106,181,226,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-274-68%.txt,25835,24175,3,61,391,519,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-257-77%.txt,25767,24020,7,114,408,515,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-267-97%.txt,19244,17931,7,81,294,386,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-286-62%.txt,13291,12425,3,33,226,269,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-290-47%.txt,7204,6769,0,0,112,149,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-271-53%.txt,12104,11127,4,149,187,241,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-293-94%.txt,19875,18583,3,58,305,400,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-265-74%.txt,29737,27569,17,214,467,590,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-253-96%.txt,30898,29010,3,14,478,622,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-259-33%.txt,8384,7784,2,58,139,170,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-261-75%.txt,18822,17524,4,100,306,377,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-289-46%.txt,13963,12997,2,76,214,281,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-273-90%.txt,24685,23175,3,17,396,498,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-297-70%.txt,22859,21270,8,125,376,457,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-291-80%.txt,31885,29859,3,67,477,640,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-255-47%.txt,17988,16799,4,58,289,362,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-258-73%.txt,11328,10498,7,75,173,228,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-296-77%.txt,15265,14335,0,6,237,310,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-269-89%.txt,17572,16498,1,8,280,356,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-276-85%.txt,31224,29207,13,90,496,626,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-254-46%.txt,14111,13061,12,106,223,282,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-256-71%.txt,24176,22624,1,55,394,486,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-294-42%.txt,10554,9918,0,0,175,216,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-270-47%.txt,8494,7682,26,171,133,167,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-278-56%.txt,16534,15517,2,14,264,335,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-283-38%.txt,6114,5554,10,112,97,122,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-252-66%.txt,14753,13865,0,0,210,300,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-295-83%.txt,13685,12754,3,61,207,276,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/RSA/RSA-279-36%.txt,7931,7429,3,9,124,163,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-228-63%.txt,13743,2077,613,5841,62,714,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-239-52%.txt,12525,1971,541,5456,60,516,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-219-91%.txt,1919,366,168,826,9,414,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-229-34%.txt,14509,2036,539,6478,78,480,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-202-97%.txt,596,153,95,234,3,368,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-233-86%.txt,4805,801,269,2122,20,560,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-204-32%.txt,14917,2238,619,6404,60,376,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-242-94%.txt,767,169,96,303,5,356,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-230-88%.txt,3455,627,244,1491,18,668,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-231-97%.txt,309,115,80,104,2,332,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-207-44%.txt,18949,2955,644,8261,98,738,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-232-99%.txt,224,124,114,54,1,484,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-247-100%.txt,127,127,127,0,0,542,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-208-59%.txt,7749,1054,346,3452,42,410,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-210-90%.txt,1250,269,140,520,12,482,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-235-66%.txt,7198,1196,280,3133,43,526,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-211-62%.txt,10012,1496,396,4399,48,544,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-240-87%.txt,1955,381,130,826,10,326,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-209-41%.txt,24035,3662,975,10559,113,778,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-237-52%.txt,5904,900,241,2608,34,298,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-201-39%.txt,15704,2502,506,6830,81,566,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-248-80%.txt,5053,849,257,2203,27,594,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-216-40%.txt,8918,1345,363,3997,50,352,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-241-45%.txt,12791,2013,432,5637,70,530,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-244-81%.txt,3430,638,196,1446,19,414,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-249-31%.txt,14272,2240,569,6254,68,402,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-234-87%.txt,2233,394,140,968,13,392,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-222-44%.txt,19254,2730,760,8607,107,776,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-212-43%.txt,16330,2286,652,7244,89,662,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-238-75%.txt,3515,547,196,1477,23,358,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-213-58%.txt,9368,1309,395,4068,52,520,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-206-52%.txt,6941,973,292,3082,35,328,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-226-50%.txt,8273,1292,280,3698,44,386,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-203-36%.txt,21268,3115,786,9433,110,736,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-223-53%.txt,13027,1843,525,5834,69,590,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-227-32%.txt,18572,2705,693,8248,99,626,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-250-76%.txt,6822,1011,321,3033,38,660,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-221-95%.txt,1658,337,187,688,8,632,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-243-93%.txt,1296,250,146,553,8,504,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-205-56%.txt,9493,1424,397,4232,46,432,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-224-52%.txt,18370,2789,753,8118,88,760,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-236-51%.txt,7611,1150,269,3314,36,308,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-214-87%.txt,4080,757,307,1709,23,734,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-246-42%.txt,18570,2604,746,8249,104,738,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-217-75%.txt,6538,967,353,2862,39,664,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-220-78%.txt,7298,1196,350,3131,35,694,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-245-57%.txt,9643,1436,408,4263,47,460,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-218-38%.txt,14723,2038,522,6615,78,516,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-215-69%.txt,6528,1069,283,2881,39,510,1
/root/Desktop/final Project/DATASET 600 files/Encrypted/Playfair/Playfair-225-59%.txt,11143,1703,427,4854,55,558,1
