name of file ,feature 1 , feature 2 , feature 3 , feature 4, result
all ASCII\Atbash\Atbash-231-31%.txt,3850,1961,953,531,1
all ASCII\Atbash\Atbash-232-64%.txt,1458,857,536,125,1
all ASCII\Atbash\Atbash-233-67%.txt,3265,1864,1256,425,1
all ASCII\Atbash\Atbash-234-75%.txt,1368,893,645,114,1
all ASCII\Atbash\Atbash-235-90%.txt,645,535,421,48,1
all ASCII\Atbash\Atbash-236-88%.txt,1670,808,710,471,1
all ASCII\Atbash\Atbash-237-66%.txt,718,436,241,45,1
all ASCII\Atbash\Atbash-238-89%.txt,922,769,658,43,1
all ASCII\Atbash\Atbash-239-94%.txt,1740,1498,1327,90,1
all ASCII\Atbash\Atbash-24-62%.txt,1912,1108,660,272,1
all ASCII\Atbash\Atbash-240-52%.txt,3153,1796,962,363,1
all ASCII\Atbash\Atbash-241-65%.txt,1997,1315,800,187,1
all ASCII\Atbash\Atbash-242-77%.txt,2921,1989,1393,264,1
all ASCII\Atbash\Atbash-243-75%.txt,1865,1226,863,167,1
all ASCII\Atbash\Atbash-244-88%.txt,1153,838,642,49,1
all ASCII\Atbash\Atbash-245-91%.txt,1839,1487,1236,93,1
all ASCII\Atbash\Atbash-246-58%.txt,3614,2098,1282,399,1
all ASCII\Atbash\Atbash-247-42%.txt,1381,248,129,679,1
all ASCII\Atbash\Atbash-248-31%.txt,4771,2464,1198,603,1
all ASCII\Atbash\Atbash-249-37%.txt,3839,2085,1088,536,1
all ASCII\Atbash\Atbash-25-67%.txt,867,540,327,113,1
all ASCII\Atbash\Atbash-250-59%.txt,1390,801,493,184,1
all ASCII\Atbash\Atbash-251-67%.txt,629,369,230,56,1
all ASCII\Atbash\Atbash-252-67%.txt,1524,841,510,187,1
all ASCII\Atbash\Atbash-253-54%.txt,2553,1249,757,404,1
all ASCII\Atbash\Atbash-254-99%.txt,377,363,351,4,1
all ASCII\Atbash\Atbash-255-91%.txt,1816,1437,1158,115,1
all ASCII\Atbash\Atbash-256-32%.txt,381,195,98,51,1
all ASCII\Atbash\Atbash-257-89%.txt,1506,1140,939,131,1
all ASCII\Atbash\Atbash-258-56%.txt,2427,642,434,997,1
all ASCII\Atbash\Atbash-259-65%.txt,1304,715,513,154,1
all ASCII\Atbash\Atbash-26-80%.txt,884,651,478,60,1
all ASCII\Atbash\Atbash-260-39%.txt,3490,1831,979,446,1
all ASCII\Atbash\Atbash-261-72%.txt,883,581,409,101,1
all ASCII\Atbash\Atbash-262-38%.txt,4916,2446,1308,646,1
all ASCII\Atbash\Atbash-263-80%.txt,1860,1277,995,155,1
all ASCII\Atbash\Atbash-264-62%.txt,3012,1714,1097,342,1
all ASCII\Atbash\Atbash-265-91%.txt,294,225,183,13,1
all ASCII\Atbash\Atbash-266-30%.txt,2579,1427,682,302,1
all ASCII\Atbash\Atbash-267-35%.txt,4086,2111,1062,548,1
all ASCII\Atbash\Atbash-268-100%.txt,547,547,526,0,1
all ASCII\Atbash\Atbash-269-32%.txt,3632,930,476,1395,1
all ASCII\Atbash\Atbash-27-51%.txt,2320,1228,684,310,1
all ASCII\Atbash\Atbash-270-73%.txt,1547,939,641,121,1
all ASCII\Atbash\Atbash-271-84%.txt,1106,774,642,102,1
all ASCII\Atbash\Atbash-272-88%.txt,1777,1436,1141,121,1
all ASCII\Atbash\Atbash-273-33%.txt,1056,499,264,201,1
all ASCII\Atbash\Atbash-274-85%.txt,889,678,527,39,1
all ASCII\Atbash\Atbash-275-51%.txt,665,390,219,62,1
all ASCII\Atbash\Atbash-276-94%.txt,1509,1241,1080,71,1
all ASCII\Atbash\Atbash-277-88%.txt,1028,866,673,38,1
all ASCII\Atbash\Atbash-278-71%.txt,1026,595,398,82,1
all ASCII\Atbash\Atbash-279-78%.txt,1705,1173,906,147,1
all ASCII\Atbash\Atbash-28-99%.txt,500,489,440,3,1
all ASCII\Atbash\Atbash-280-36%.txt,3740,922,458,1327,1
all ASCII\Atbash\Atbash-281-70%.txt,2766,1746,1147,284,1
all ASCII\Atbash\Atbash-282-94%.txt,191,155,136,14,1
all ASCII\Atbash\Atbash-283-78%.txt,2261,1657,1170,125,1
all ASCII\Atbash\Atbash-284-47%.txt,518,305,149,87,1
all ASCII\Atbash\Atbash-285-71%.txt,276,201,110,14,1
all ASCII\Atbash\Atbash-286-68%.txt,763,464,299,78,1
all ASCII\Atbash\Atbash-287-62%.txt,3447,1910,1255,396,1
all ASCII\Atbash\Atbash-288-34%.txt,2649,1345,653,419,1
all ASCII\Atbash\Atbash-289-38%.txt,3116,1658,815,420,1
all ASCII\Atbash\Atbash-29-95%.txt,1594,1327,1157,112,1
all ASCII\Atbash\Atbash-290-33%.txt,1364,803,378,116,1
all ASCII\Atbash\Atbash-291-34%.txt,3651,830,434,1522,1
all ASCII\Atbash\Atbash-292-32%.txt,3388,1652,891,469,1
all ASCII\Atbash\Atbash-293-58%.txt,2486,1422,774,263,1
all ASCII\Atbash\Atbash-294-54%.txt,3335,1863,1037,384,1
all ASCII\Atbash\Atbash-295-78%.txt,322,249,162,24,1
all ASCII\Atbash\Atbash-296-54%.txt,2320,1430,781,250,1
all ASCII\Atbash\Atbash-297-89%.txt,1609,1251,1089,94,1
all ASCII\Atbash\Atbash-298-44%.txt,1608,1039,440,185,1
all ASCII\Atbash\Atbash-299-89%.txt,895,766,582,30,1
all ASCII\Atbash\Atbash-3-45%.txt,5014,2706,1425,576,1
all ASCII\Atbash\Atbash-30-46%.txt,1832,867,480,297,1
all ASCII\Atbash\Atbash-300-44%.txt,4522,2415,1255,565,1
all ASCII\Atbash\Atbash-301-41%.txt,943,403,223,212,1
all ASCII\Atbash\Atbash-302-35%.txt,2389,551,278,971,1
all ASCII\Atbash\Atbash-303-45%.txt,4918,2381,1322,805,1
all ASCII\Atbash\Atbash-304-80%.txt,2077,1559,1124,134,1
all ASCII\Atbash\Atbash-305-88%.txt,530,441,341,30,1
all ASCII\Atbash\Atbash-306-45%.txt,511,317,155,98,1
all ASCII\Atbash\Atbash-307-92%.txt,300,271,230,9,1
all ASCII\Atbash\Atbash-308-94%.txt,364,341,237,9,1
all ASCII\Atbash\Atbash-309-55%.txt,1025,888,317,54,1
all ASCII\Atbash\Atbash-31-94%.txt,1238,1005,874,60,1
all ASCII\Atbash\Atbash-310-96%.txt,469,458,344,4,1
all ASCII\Atbash\Atbash-311-40%.txt,2735,1986,923,283,1
all ASCII\Atbash\Atbash-312-36%.txt,633,604,138,16,1
all ASCII\Atbash\Atbash-313-32%.txt,7355,1693,1486,2730,1
all ASCII\Atbash\Atbash-314-63%.txt,1442,1386,562,33,1
all ASCII\Atbash\Atbash-315-65%.txt,761,183,147,343,1
all ASCII\Atbash\Atbash-316-76%.txt,3781,1193,911,1478,1
all ASCII\Atbash\Atbash-317-99%.txt,849,791,776,35,1
all ASCII\Atbash\Atbash-318-90%.txt,417,251,223,94,1
all ASCII\Atbash\Atbash-319-88%.txt,868,393,365,274,1
all ASCII\Atbash\Atbash-32-37%.txt,4351,2249,1172,588,1
all ASCII\Atbash\Atbash-320-93%.txt,462,243,233,110,1
all ASCII\Atbash\Atbash-321-68%.txt,2986,1098,850,999,1
all ASCII\Atbash\Atbash-322-32%.txt,4651,1012,569,1839,1
all ASCII\Atbash\Atbash-323-79%.txt,2618,1084,892,880,1
all ASCII\Atbash\Atbash-324-98%.txt,1084,880,897,106,1
all ASCII\Atbash\Atbash-325-84%.txt,353,317,228,17,1
all ASCII\Atbash\Atbash-326-48%.txt,3394,700,823,1266,1
all ASCII\Atbash\Atbash-327-57%.txt,4423,854,1077,1709,1
all ASCII\Atbash\Atbash-328-45%.txt,1296,261,308,474,1
all ASCII\Atbash\Atbash-329-31%.txt,1546,190,287,646,1
all ASCII\Atbash\Atbash-33-44%.txt,1666,744,462,262,1
all ASCII\Atbash\Atbash-330-95%.txt,907,610,645,138,1
all ASCII\Atbash\Atbash-331-47%.txt,6927,1247,1604,2507,1
all ASCII\Atbash\Atbash-332-61%.txt,2329,491,606,893,1
all ASCII\Atbash\Atbash-333-32%.txt,5514,682,986,2411,1
all ASCII\Atbash\Atbash-334-70%.txt,1246,922,563,187,1
all ASCII\Atbash\Atbash-335-79%.txt,554,193,224,186,1
all ASCII\Atbash\Atbash-336-39%.txt,5474,808,1185,2112,1
all ASCII\Atbash\Atbash-337-37%.txt,1891,322,498,638,1
all ASCII\Atbash\Atbash-338-53%.txt,2268,1202,796,446,1
all ASCII\Atbash\Atbash-339-93%.txt,808,574,533,89,1
all ASCII\Atbash\Atbash-34-80%.txt,978,698,508,67,1
all ASCII\Atbash\Atbash-340-73%.txt,3329,1353,1016,805,1
all ASCII\Atbash\Atbash-341-68%.txt,4463,1630,1146,1119,1
all ASCII\Atbash\Atbash-342-73%.txt,2835,1117,841,653,1
all ASCII\Atbash\Atbash-343-70%.txt,2329,917,670,581,1
all ASCII\Atbash\Atbash-344-59%.txt,4194,1378,887,1178,1
all ASCII\Atbash\Atbash-345-69%.txt,2947,1102,781,791,1
all ASCII\Atbash\Atbash-346-98%.txt,1420,1271,1245,68,1
all ASCII\Atbash\Atbash-347-96%.txt,215,149,154,27,1
all ASCII\Atbash\Atbash-348-60%.txt,4469,1456,937,1244,1
all ASCII\Atbash\Atbash-349-39%.txt,4998,1193,590,1605,1
all ASCII\Atbash\Atbash-35-59%.txt,3729,2025,1267,498,1
all ASCII\Atbash\Atbash-350-76%.txt,2665,1538,1189,462,1
all ASCII\Atbash\Atbash-351-68%.txt,2219,1269,873,302,1
all ASCII\Atbash\Atbash-352-76%.txt,2281,1428,997,267,1
all ASCII\Atbash\Atbash-353-75%.txt,780,542,370,76,1
all ASCII\Atbash\Atbash-354-100%.txt,426,426,405,0,1
all ASCII\Atbash\Atbash-355-64%.txt,2332,1394,844,213,1
all ASCII\Atbash\Atbash-356-90%.txt,319,263,221,11,1
all ASCII\Atbash\Atbash-357-52%.txt,1610,924,520,170,1
all ASCII\Atbash\Atbash-358-59%.txt,1655,342,400,591,1
all ASCII\Atbash\Atbash-359-68%.txt,1221,809,505,142,1
all ASCII\Atbash\Atbash-36-56%.txt,2272,1242,798,273,1
all ASCII\Atbash\Atbash-360-83%.txt,517,385,305,48,1
all ASCII\Atbash\Atbash-361-56%.txt,1059,601,362,88,1
all ASCII\Atbash\Atbash-362-66%.txt,1286,817,516,120,1
all ASCII\Atbash\Atbash-363-43%.txt,1354,714,410,171,1
all ASCII\Atbash\Atbash-364-98%.txt,601,586,558,2,1
all ASCII\Atbash\Atbash-365-94%.txt,1522,1255,1105,44,1
all ASCII\Atbash\Atbash-366-51%.txt,1011,542,311,89,1
all ASCII\Atbash\Atbash-367-42%.txt,1557,807,440,209,1
all ASCII\Atbash\Atbash-368-78%.txt,2166,1468,1000,190,1
all ASCII\Atbash\Atbash-369-47%.txt,4087,726,1113,1436,1
all ASCII\Atbash\Atbash-37-85%.txt,891,668,568,55,1
all ASCII\Atbash\Atbash-370-39%.txt,1866,1043,509,225,1
all ASCII\Atbash\Atbash-371-37%.txt,1415,738,396,175,1
all ASCII\Atbash\Atbash-372-95%.txt,680,627,568,24,1
all ASCII\Atbash\Atbash-373-37%.txt,1811,852,440,308,1
all ASCII\Atbash\Atbash-374-43%.txt,1958,1071,557,257,1
all ASCII\Atbash\Atbash-375-73%.txt,2169,1308,913,209,1
all ASCII\Atbash\Atbash-376-70%.txt,2085,1268,822,231,1
all ASCII\Atbash\Atbash-377-90%.txt,878,733,593,32,1
all ASCII\Atbash\Atbash-378-48%.txt,3127,1628,913,442,1
all ASCII\Atbash\Atbash-379-60%.txt,3248,1915,1095,344,1
all ASCII\Atbash\Atbash-38-47%.txt,3086,1611,944,398,1
all ASCII\Atbash\Atbash-380-61%.txt,5944,1245,1508,2310,1
all ASCII\Atbash\Atbash-381-40%.txt,5496,2631,1354,841,1
all ASCII\Atbash\Atbash-382-37%.txt,3899,1984,1028,492,1
all ASCII\Atbash\Atbash-383-52%.txt,1208,730,403,118,1
all ASCII\Atbash\Atbash-384-75%.txt,2725,1790,1269,211,1
all ASCII\Atbash\Atbash-385-75%.txt,2873,1778,1237,293,1
all ASCII\Atbash\Atbash-386-71%.txt,3065,1927,1272,299,1
all ASCII\Atbash\Atbash-387-72%.txt,858,494,338,83,1
all ASCII\Atbash\Atbash-388-45%.txt,3411,1861,953,398,1
all ASCII\Atbash\Atbash-389-54%.txt,2277,1143,736,366,1
all ASCII\Atbash\Atbash-39-36%.txt,4986,2559,1245,628,1
all ASCII\Atbash\Atbash-390-63%.txt,748,440,265,102,1
all ASCII\Atbash\Atbash-391-31%.txt,4334,1338,993,1418,1
all ASCII\Atbash\Atbash-392-46%.txt,2415,1184,737,326,1
all ASCII\Atbash\Atbash-393-90%.txt,555,445,380,25,1
all ASCII\Atbash\Atbash-394-60%.txt,865,565,350,84,1
all ASCII\Atbash\Atbash-395-50%.txt,4818,2336,1425,767,1
all ASCII\Atbash\Atbash-396-59%.txt,388,253,154,29,1
all ASCII\Atbash\Atbash-397-56%.txt,3277,1831,1160,360,1
all ASCII\Atbash\Atbash-398-42%.txt,4424,2380,1248,590,1
all ASCII\Atbash\Atbash-399-52%.txt,3853,2117,1258,480,1
all ASCII\Atbash\Atbash-4-57%.txt,1023,557,294,83,1
all ASCII\Atbash\Atbash-40-87%.txt,786,643,460,51,1
all ASCII\Atbash\Atbash-400-95%.txt,1122,980,823,20,1
all ASCII\Atbash\Atbash-401-76%.txt,2250,1421,1101,211,1
all ASCII\Atbash\Atbash-402-45%.txt,3920,1947,1303,807,1
all ASCII\Atbash\Atbash-403-74%.txt,2074,1384,972,198,1
all ASCII\Atbash\Atbash-404-68%.txt,296,194,140,20,1
all ASCII\Atbash\Atbash-405-61%.txt,3782,2321,1381,406,1
all ASCII\Atbash\Atbash-406-93%.txt,1337,1116,983,92,1
all ASCII\Atbash\Atbash-407-81%.txt,1508,1007,722,119,1
all ASCII\Atbash\Atbash-408-69%.txt,2607,1547,1005,310,1
all ASCII\Atbash\Atbash-409-34%.txt,1424,902,425,171,1
all ASCII\Atbash\Atbash-41-76%.txt,220,164,118,15,1
all ASCII\Atbash\Atbash-410-55%.txt,1582,926,521,178,1
all ASCII\Atbash\Atbash-411-72%.txt,1255,796,566,118,1
all ASCII\Atbash\Atbash-412-47%.txt,1361,687,371,156,1
all ASCII\Atbash\Atbash-413-45%.txt,1829,551,259,507,1
all ASCII\Atbash\Atbash-414-89%.txt,340,238,185,29,1
all ASCII\Atbash\Atbash-415-64%.txt,1343,765,493,141,1
all ASCII\Atbash\Atbash-416-52%.txt,2468,1430,821,276,1
all ASCII\Atbash\Atbash-417-58%.txt,2299,1329,736,226,1
all ASCII\Atbash\Atbash-418-74%.txt,1467,959,679,121,1
all ASCII\Atbash\Atbash-419-52%.txt,3985,2127,1250,522,1
all ASCII\Atbash\Atbash-42-55%.txt,3283,1942,1108,338,1
all ASCII\Atbash\Atbash-420-38%.txt,593,293,125,61,1
all ASCII\Atbash\Atbash-421-84%.txt,205,147,117,16,1
all ASCII\Atbash\Atbash-422-40%.txt,2736,1350,706,327,1
all ASCII\Atbash\Atbash-423-37%.txt,1381,690,401,171,1
all ASCII\Atbash\Atbash-424-42%.txt,2369,612,332,717,1
all ASCII\Atbash\Atbash-425-52%.txt,4769,2552,1397,562,1
all ASCII\Atbash\Atbash-426-86%.txt,1373,1065,800,56,1
all ASCII\Atbash\Atbash-427-77%.txt,1062,766,519,68,1
all ASCII\Atbash\Atbash-428-47%.txt,383,270,122,25,1
all ASCII\Atbash\Atbash-429-85%.txt,2089,1588,1224,78,1
all ASCII\Atbash\Atbash-43-69%.txt,261,168,123,28,1
all ASCII\Atbash\Atbash-430-94%.txt,1669,1455,1254,35,1
all ASCII\Atbash\Atbash-431-74%.txt,1056,731,510,90,1
all ASCII\Atbash\Atbash-432-66%.txt,2232,1331,885,269,1
all ASCII\Atbash\Atbash-433-95%.txt,1685,1398,1263,89,1
all ASCII\Atbash\Atbash-434-51%.txt,2107,1106,631,447,1
all ASCII\Atbash\Atbash-435-81%.txt,743,357,291,133,1
all ASCII\Atbash\Atbash-436-54%.txt,2687,2004,965,266,1
all ASCII\Atbash\Atbash-437-69%.txt,900,679,389,83,1
all ASCII\Atbash\Atbash-438-77%.txt,2145,1868,929,111,1
all ASCII\Atbash\Atbash-439-92%.txt,137,128,107,5,1
all ASCII\Atbash\Atbash-44-73%.txt,2692,1778,1304,218,1
all ASCII\Atbash\Atbash-440-64%.txt,3278,2751,1050,74,1
all ASCII\Atbash\Atbash-441-61%.txt,3189,667,473,1402,1
all ASCII\Atbash\Atbash-442-32%.txt,2750,457,215,1272,1
all ASCII\Atbash\Atbash-443-77%.txt,871,257,212,343,1
all ASCII\Atbash\Atbash-444-83%.txt,2101,921,732,682,1
all ASCII\Atbash\Atbash-445-30%.txt,1916,389,174,876,1
all ASCII\Atbash\Atbash-446-99%.txt,364,324,331,15,1
all ASCII\Atbash\Atbash-447-97%.txt,1554,1299,1257,107,1
all ASCII\Atbash\Atbash-448-71%.txt,2864,967,690,1104,1
all ASCII\Atbash\Atbash-449-82%.txt,1149,542,439,314,1
all ASCII\Atbash\Atbash-45-30%.txt,5769,2973,1478,763,1
all ASCII\Atbash\Atbash-450-46%.txt,471,145,74,155,1
all ASCII\Atbash\Atbash-451-70%.txt,1100,401,290,293,1
all ASCII\Atbash\Atbash-452-32%.txt,3538,772,461,1509,1
all ASCII\Atbash\Atbash-453-84%.txt,1480,704,600,460,1
all ASCII\Atbash\Atbash-454-66%.txt,1717,634,452,571,1
all ASCII\Atbash\Atbash-455-38%.txt,7873,1192,1828,2994,1
all ASCII\Atbash\Atbash-456-96%.txt,1748,1241,1250,253,1
all ASCII\Atbash\Atbash-457-100%.txt,904,904,903,0,1
all ASCII\Atbash\Atbash-458-40%.txt,5054,1227,614,1489,1
all ASCII\Atbash\Atbash-459-75%.txt,1801,568,609,516,1
all ASCII\Atbash\Atbash-46-48%.txt,2208,1167,674,323,1
all ASCII\Atbash\Atbash-460-85%.txt,1210,468,487,379,1
all ASCII\Atbash\Atbash-461-30%.txt,7466,1673,1545,2914,1
all ASCII\Atbash\Atbash-462-90%.txt,483,253,286,77,1
all ASCII\Atbash\Atbash-463-49%.txt,2471,1905,964,255,1
all ASCII\Atbash\Atbash-464-77%.txt,2378,1077,808,519,1
all ASCII\Atbash\Atbash-465-48%.txt,1530,420,228,424,1
all ASCII\Atbash\Atbash-466-39%.txt,6227,1594,778,1845,1
all ASCII\Atbash\Atbash-467-35%.txt,7334,1720,787,2197,1
all ASCII\Atbash\Atbash-468-100%.txt,890,890,890,0,1
all ASCII\Atbash\Atbash-469-47%.txt,1772,490,279,494,1
all ASCII\Atbash\Atbash-47-57%.txt,1478,842,479,158,1
all ASCII\Atbash\Atbash-470-80%.txt,681,333,258,158,1
all ASCII\Atbash\Atbash-471-89%.txt,2263,1404,1242,371,1
all ASCII\Atbash\Atbash-472-39%.txt,1757,417,212,547,1
all ASCII\Atbash\Atbash-473-35%.txt,777,179,85,249,1
all ASCII\Atbash\Atbash-474-32%.txt,6539,1512,710,2145,1
all ASCII\Atbash\Atbash-475-94%.txt,1890,1393,1294,205,1
all ASCII\Atbash\Atbash-476-65%.txt,2584,874,600,725,1
all ASCII\Atbash\Atbash-477-68%.txt,1812,778,666,483,1
all ASCII\Atbash\Atbash-478-92%.txt,179,147,135,1,1
all ASCII\Atbash\Atbash-479-82%.txt,2224,1579,1121,165,1
all ASCII\Atbash\Atbash-48-83%.txt,469,355,277,23,1
all ASCII\Atbash\Atbash-480-30%.txt,4739,1124,491,1435,1
all ASCII\Atbash\Atbash-481-43%.txt,5048,2549,1397,716,1
all ASCII\Atbash\Atbash-482-90%.txt,947,760,653,49,1
all ASCII\Atbash\Atbash-483-47%.txt,4445,2545,1348,470,1
all ASCII\Atbash\Atbash-484-86%.txt,955,759,563,70,1
all ASCII\Atbash\Atbash-485-71%.txt,2649,1636,1107,283,1
all ASCII\Atbash\Atbash-486-64%.txt,2420,1421,932,266,1
all ASCII\Atbash\Atbash-487-37%.txt,3352,1661,856,450,1
all ASCII\Atbash\Atbash-488-93%.txt,1816,1457,1306,100,1
all ASCII\Atbash\Atbash-489-33%.txt,1953,1031,470,248,1
all ASCII\Atbash\Atbash-49-41%.txt,4667,2228,1148,752,1
all ASCII\Atbash\Atbash-490-100%.txt,113,113,106,0,1
all ASCII\Atbash\Atbash-491-100%.txt,708,708,708,0,1
all ASCII\Atbash\Atbash-492-60%.txt,942,626,415,97,1
all ASCII\Atbash\Atbash-493-96%.txt,463,376,350,36,1
all ASCII\Atbash\Atbash-494-85%.txt,1018,783,606,82,1
all ASCII\Atbash\Atbash-495-52%.txt,1825,942,594,208,1
all ASCII\Atbash\Atbash-496-78%.txt,2156,1399,965,282,1
all ASCII\Atbash\Atbash-497-70%.txt,2850,1826,1242,238,1
all ASCII\Atbash\Atbash-498-75%.txt,1262,853,617,104,1
all ASCII\Atbash\Atbash-499-39%.txt,1280,635,326,161,1
all ASCII\Atbash\Atbash-5-79%.txt,375,278,205,17,1
all ASCII\Atbash\Atbash-50-93%.txt,289,285,254,1,1
all ASCII\Atbash\Atbash-500-58%.txt,2488,1438,855,305,1
all ASCII\Atbash\Atbash-51-94%.txt,653,452,433,85,1
all ASCII\Atbash\Atbash-52-53%.txt,2956,2254,1062,314,1
all ASCII\Atbash\Atbash-53-85%.txt,1580,1289,949,110,1
all ASCII\Atbash\Atbash-54-99%.txt,515,489,495,8,1
all ASCII\Atbash\Atbash-55-57%.txt,1264,1034,362,38,1
all ASCII\Atbash\Atbash-56-34%.txt,2806,2642,603,95,1
all ASCII\Atbash\Atbash-57-47%.txt,4297,869,469,1933,1
all ASCII\Atbash\Atbash-58-37%.txt,625,280,123,89,1
all ASCII\Atbash\Atbash-59-90%.txt,212,114,106,53,1
all ASCII\Atbash\Atbash-6-96%.txt,1023,930,855,30,1
all ASCII\Atbash\Atbash-60-54%.txt,5061,1162,676,2199,1
all ASCII\Atbash\Atbash-61-90%.txt,172,94,80,44,1
all ASCII\Atbash\Atbash-62-40%.txt,4963,1070,531,2270,1
all ASCII\Atbash\Atbash-63-45%.txt,4831,1362,809,1817,1
all ASCII\Atbash\Atbash-64-76%.txt,915,361,299,262,1
all ASCII\Atbash\Atbash-65-100%.txt,898,898,897,0,1
all ASCII\Atbash\Atbash-66-73%.txt,655,209,171,258,1
all ASCII\Atbash\Atbash-67-31%.txt,1135,270,133,485,1
all ASCII\Atbash\Atbash-68-95%.txt,1088,843,815,144,1
all ASCII\Atbash\Atbash-69-92%.txt,548,498,380,17,1
all ASCII\Atbash\Atbash-7-48%.txt,1087,562,358,151,1
all ASCII\Atbash\Atbash-70-81%.txt,939,351,464,242,1
all ASCII\Atbash\Atbash-71-84%.txt,400,222,198,87,1
all ASCII\Atbash\Atbash-72-67%.txt,2261,603,655,804,1
all ASCII\Atbash\Atbash-73-42%.txt,7080,1123,1620,2674,1
all ASCII\Atbash\Atbash-74-83%.txt,2107,787,860,570,1
all ASCII\Atbash\Atbash-75-36%.txt,2846,411,547,1136,1
all ASCII\Atbash\Atbash-76-95%.txt,1189,791,808,204,1
all ASCII\Atbash\Atbash-77-72%.txt,2591,1008,936,803,1
all ASCII\Atbash\Atbash-78-60%.txt,957,235,256,313,1
all ASCII\Atbash\Atbash-79-62%.txt,1707,942,630,331,1
all ASCII\Atbash\Atbash-8-76%.txt,1110,685,480,113,1
all ASCII\Atbash\Atbash-80-60%.txt,2157,1265,828,201,1
all ASCII\Atbash\Atbash-81-100%.txt,1260,1260,1260,0,1
all ASCII\Atbash\Atbash-82-46%.txt,5677,1561,822,1623,1
all ASCII\Atbash\Atbash-83-75%.txt,2660,1116,864,634,1
all ASCII\Atbash\Atbash-84-94%.txt,1334,983,912,137,1
all ASCII\Atbash\Atbash-85-82%.txt,1947,986,816,380,1
all ASCII\Atbash\Atbash-86-33%.txt,2247,597,272,694,1
all ASCII\Atbash\Atbash-87-45%.txt,4486,1193,655,1342,1
all ASCII\Atbash\Atbash-88-82%.txt,613,300,246,142,1
all ASCII\Atbash\Atbash-89-87%.txt,2631,1479,1302,472,1
all ASCII\Atbash\Atbash-9-48%.txt,2151,1186,621,255,1
all ASCII\Atbash\Atbash-90-31%.txt,7986,1879,819,2533,1
all ASCII\Atbash\Atbash-91-50%.txt,2918,1480,857,401,1
all ASCII\Atbash\Atbash-92-97%.txt,1231,1028,993,80,1
all ASCII\Atbash\Atbash-93-72%.txt,710,395,270,80,1
all ASCII\Atbash\Atbash-94-40%.txt,4731,2440,1253,620,1
all ASCII\Atbash\Atbash-95-99%.txt,628,611,583,5,1
all ASCII\Atbash\Atbash-96-71%.txt,2318,1371,1019,277,1
all ASCII\Atbash\Atbash-97-73%.txt,2619,1640,1164,250,1
all ASCII\Atbash\Atbash-98-96%.txt,631,584,515,16,1
all ASCII\Atbash\Atbash-99-85%.txt,1605,1179,951,72,1
all ASCII\Autokey\Autokey-1000-61%.txt,440,233,154,84,1
all ASCII\Autokey\Autokey-501-65%.txt,2105,1184,741,252,1
all ASCII\Autokey\Autokey-502-49%.txt,4829,1344,778,1425,1
all ASCII\Autokey\Autokey-503-97%.txt,254,225,213,5,1
all ASCII\Autokey\Autokey-504-99%.txt,603,581,545,4,1
all ASCII\Autokey\Autokey-505-85%.txt,2458,1613,1200,261,1
all ASCII\Autokey\Autokey-506-80%.txt,224,162,126,12,1
all ASCII\Autokey\Autokey-507-44%.txt,2302,1168,677,304,1
all ASCII\Autokey\Autokey-508-80%.txt,884,611,451,49,1
all ASCII\Autokey\Autokey-509-50%.txt,2214,1191,661,320,1
all ASCII\Autokey\Autokey-510-69%.txt,896,610,413,87,1
all ASCII\Autokey\Autokey-511-48%.txt,2251,1108,633,344,1
all ASCII\Autokey\Autokey-512-86%.txt,2266,1635,1315,175,1
all ASCII\Autokey\Autokey-513-33%.txt,1487,333,160,455,1
all ASCII\Autokey\Autokey-514-65%.txt,1654,1019,610,161,1
all ASCII\Autokey\Autokey-515-87%.txt,1076,869,626,76,1
all ASCII\Autokey\Autokey-516-71%.txt,2825,1798,1156,290,1
all ASCII\Autokey\Autokey-517-98%.txt,742,695,652,11,1
all ASCII\Autokey\Autokey-518-60%.txt,2147,1233,733,231,1
all ASCII\Autokey\Autokey-519-91%.txt,1291,1069,967,30,1
all ASCII\Autokey\Autokey-520-46%.txt,2724,1461,750,326,1
all ASCII\Autokey\Autokey-521-93%.txt,1473,1324,1130,47,1
all ASCII\Autokey\Autokey-522-55%.txt,1361,769,439,157,1
all ASCII\Autokey\Autokey-523-59%.txt,682,423,269,74,1
all ASCII\Autokey\Autokey-524-92%.txt,988,666,618,129,1
all ASCII\Autokey\Autokey-525-65%.txt,2878,1741,1114,297,1
all ASCII\Autokey\Autokey-526-33%.txt,2224,1192,581,248,1
all ASCII\Autokey\Autokey-527-34%.txt,4804,2481,1231,668,1
all ASCII\Autokey\Autokey-528-97%.txt,872,815,731,11,1
all ASCII\Autokey\Autokey-529-59%.txt,2065,1181,731,240,1
all ASCII\Autokey\Autokey-530-67%.txt,1502,910,600,140,1
all ASCII\Autokey\Autokey-531-33%.txt,3221,1868,902,380,1
all ASCII\Autokey\Autokey-532-55%.txt,3354,1804,1075,402,1
all ASCII\Autokey\Autokey-533-84%.txt,990,729,576,78,1
all ASCII\Autokey\Autokey-534-98%.txt,364,348,328,6,1
all ASCII\Autokey\Autokey-535-74%.txt,3067,1291,979,746,1
all ASCII\Autokey\Autokey-536-48%.txt,3486,1989,1063,400,1
all ASCII\Autokey\Autokey-537-58%.txt,1091,683,357,119,1
all ASCII\Autokey\Autokey-538-87%.txt,1553,1242,1031,61,1
all ASCII\Autokey\Autokey-539-43%.txt,4343,2252,1181,646,1
