name of file ,feature 1 , feature 2 , feature 3 , feature 4, result
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted602.txt,593,122,27,200,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted511.txt,480,97,36,147,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted43.txt,287,52,15,96,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted283.txt,378,68,11,115,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted971.txt,103,17,5,29,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted721.txt,464,104,18,143,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted894.txt,239,46,13,79,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted474.txt,131,21,4,40,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted1081.txt,405,90,26,138,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted189.txt,477,90,25,160,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted496.txt,224,42,17,66,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted604.txt,646,152,38,221,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted352.txt,107,17,2,36,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted163.txt,300,56,17,101,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted460.txt,113,21,4,40,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted31.txt,458,93,29,138,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted568.txt,230,37,7,74,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted738.txt,305,63,11,94,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted250.txt,108,17,4,32,0
/root/Desktop/final Project/DATASET 2260 files/Unencrypted/Unencrypted728.txt,136,40,8,52,0
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1022-41%.txt,214,63,28,62,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1046-83%.txt,92,42,32,16,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-991-30%.txt,104,20,11,25,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1087-69%.txt,206,77,53,50,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-988-43%.txt,90,24,10,31,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1017-61%.txt,216,64,43,56,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-995-41%.txt,111,32,18,32,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1063-80%.txt,23,12,8,4,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1110-78%.txt,103,44,35,21,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1049-57%.txt,147,43,23,45,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1061-64%.txt,118,38,20,32,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1094-45%.txt,113,31,17,33,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-980-49%.txt,160,45,26,42,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1043-35%.txt,392,93,39,116,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-986-65%.txt,114,39,27,35,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1084-74%.txt,114,52,43,24,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1038-97%.txt,54,49,48,2,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-987-61%.txt,214,68,49,53,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1013-57%.txt,53,19,7,17,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1000-53%.txt,251,72,42,70,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1039-79%.txt,136,63,49,25,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1044-46%.txt,233,59,29,81,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1091-79%.txt,36,15,9,10,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1105-48%.txt,66,17,10,17,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1114-97%.txt,25,18,16,4,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-974-30%.txt,100,25,11,27,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1004-49%.txt,42,11,6,13,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1109-88%.txt,28,14,12,7,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-978-77%.txt,14,14,12,0,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1096-31%.txt,103,30,8,23,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1028-72%.txt,117,44,39,29,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1085-67%.txt,177,62,41,45,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1065-58%.txt,256,85,54,70,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1053-66%.txt,93,29,24,27,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1097-42%.txt,247,64,31,73,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1120-53%.txt,252,74,42,77,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1048-38%.txt,96,25,14,28,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1077-100%.txt,12,12,12,0,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1041-97%.txt,66,53,50,3,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1019-36%.txt,307,75,33,85,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-981-52%.txt,243,66,44,73,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1108-57%.txt,34,11,6,10,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-976-76%.txt,93,41,34,20,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1122-52%.txt,132,37,22,40,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1090-66%.txt,141,53,34,38,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1098-84%.txt,163,87,78,29,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1006-94%.txt,72,58,53,5,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1032-61%.txt,115,39,23,25,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1010-55%.txt,92,31,21,31,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1020-98%.txt,52,49,47,1,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1023-82%.txt,82,41,38,14,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1076-80%.txt,103,51,37,23,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1054-54%.txt,117,33,26,27,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1008-40%.txt,151,43,25,45,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-996-40%.txt,59,14,6,15,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1051-30%.txt,161,36,19,48,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1009-58%.txt,148,50,32,41,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1024-40%.txt,278,77,35,72,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1011-78%.txt,35,15,11,9,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1104-96%.txt,10,10,10,0,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1093-64%.txt,134,42,30,37,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1068-84%.txt,61,29,24,12,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1002-73%.txt,111,45,36,31,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1052-56%.txt,154,46,30,42,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1067-59%.txt,198,50,33,65,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1012-61%.txt,27,19,15,3,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1101-61%.txt,82,26,20,19,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1021-79%.txt,49,21,17,12,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1128-88%.txt,41,23,19,7,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1082-55%.txt,92,33,23,24,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1106-83%.txt,118,57,51,24,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-977-80%.txt,69,28,23,16,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-979-49%.txt,185,50,28,57,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1074-42%.txt,275,72,33,78,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1124-74%.txt,38,14,11,13,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1069-37%.txt,278,64,30,90,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-997-99%.txt,9,9,9,0,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1073-94%.txt,25,20,20,1,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-990-45%.txt,237,64,34,67,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1056-91%.txt,70,44,40,10,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1078-37%.txt,170,44,31,57,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1040-46%.txt,57,22,9,14,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1081-89%.txt,104,62,57,16,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1071-87%.txt,62,39,30,10,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1003-98%.txt,25,25,25,0,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1035-40%.txt,118,28,17,38,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-982-71%.txt,31,12,9,8,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-993-50%.txt,177,60,37,47,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1058-63%.txt,77,23,19,23,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1072-87%.txt,42,23,19,6,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1079-59%.txt,180,52,41,61,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-999-97%.txt,37,29,28,3,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1007-43%.txt,145,47,23,43,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1057-73%.txt,130,52,35,29,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-994-72%.txt,92,36,24,19,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1111-44%.txt,136,32,18,39,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1126-82%.txt,84,43,40,16,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-992-30%.txt,239,57,26,66,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1123-88%.txt,26,16,14,4,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1037-90%.txt,65,44,42,4,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1092-69%.txt,38,14,11,7,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1016-42%.txt,174,48,26,49,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1118-47%.txt,168,46,27,47,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1050-66%.txt,183,65,47,46,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1121-49%.txt,68,18,12,21,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1075-70%.txt,168,64,54,37,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1005-77%.txt,81,32,23,11,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1089-73%.txt,111,45,33,27,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1107-65%.txt,148,52,41,34,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1055-51%.txt,229,60,38,61,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1103-52%.txt,140,40,36,36,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1033-56%.txt,48,14,9,14,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1059-91%.txt,80,51,48,9,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-985-91%.txt,93,58,52,15,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1042-89%.txt,62,39,37,5,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1095-60%.txt,46,14,8,9,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1031-58%.txt,54,15,11,18,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1119-55%.txt,61,18,11,21,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-975-30%.txt,161,39,18,49,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1001-59%.txt,82,26,17,17,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1112-67%.txt,70,23,18,20,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1047-75%.txt,98,40,29,22,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-989-69%.txt,113,40,34,26,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1125-39%.txt,207,62,25,57,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1102-37%.txt,195,51,26,64,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1026-47%.txt,174,51,30,46,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1062-50%.txt,221,61,33,62,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-984-45%.txt,227,66,42,56,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1034-74%.txt,123,57,42,26,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1086-47%.txt,88,27,17,20,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1015-74%.txt,154,60,47,38,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1064-47%.txt,40,15,5,11,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1113-55%.txt,124,43,27,35,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-971-97%.txt,12,12,12,0,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1099-79%.txt,95,43,33,21,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-983-37%.txt,316,72,45,98,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1018-48%.txt,212,57,31,61,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1080-67%.txt,183,68,47,51,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1115-99%.txt,14,14,14,0,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1083-88%.txt,88,52,45,18,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1066-83%.txt,94,45,37,25,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1117-44%.txt,40,13,8,11,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-998-41%.txt,159,39,18,44,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1029-81%.txt,110,50,43,20,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1060-71%.txt,32,11,9,9,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1025-36%.txt,235,63,27,77,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-973-30%.txt,97,18,9,32,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-972-74%.txt,160,63,48,41,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1030-56%.txt,137,44,24,42,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1088-36%.txt,108,23,14,26,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1036-100%.txt,50,50,50,0,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1116-77%.txt,102,41,31,26,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1014-57%.txt,112,40,23,29,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1100-51%.txt,56,14,10,12,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1045-82%.txt,87,40,36,16,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1127-34%.txt,138,32,14,49,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1129-86%.txt,40,21,18,6,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1027-98%.txt,25,25,25,0,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1130-61%.txt,110,47,24,28,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Gronsfeld/Gronsfeld-1070-82%.txt,35,18,16,7,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-8-33%.txt,115,28,12,36,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-25-59%.txt,105,42,28,24,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-42-80%.txt,106,47,40,22,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-110-35%.txt,57,16,6,20,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-48-41%.txt,230,60,31,71,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-160-38%.txt,258,81,32,89,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-103-68%.txt,155,55,40,37,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-157-91%.txt,65,41,38,13,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-132-67%.txt,192,61,38,53,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-63-94%.txt,46,33,31,6,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-95-87%.txt,80,47,41,11,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-124-58%.txt,114,35,27,27,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-26-86%.txt,96,58,47,11,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-55-79%.txt,54,24,17,11,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-101-88%.txt,41,23,21,6,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-116-92%.txt,35,23,20,6,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-153-39%.txt,319,92,41,84,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-74-71%.txt,80,30,27,19,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-163-41%.txt,370,104,58,116,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-167-85%.txt,108,52,46,20,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-107-95%.txt,63,50,47,6,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-161-36%.txt,76,22,10,19,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-156-56%.txt,300,88,60,90,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-34-100%.txt,9,9,9,0,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-111-100%.txt,31,31,31,0,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-145-93%.txt,66,47,40,12,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-51-60%.txt,34,12,10,4,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-3-53%.txt,254,69,40,83,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-53-41%.txt,49,14,4,16,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-31-95%.txt,81,61,60,11,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-16-56%.txt,75,27,20,19,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-50-71%.txt,156,57,43,41,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-155-91%.txt,38,25,23,5,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-171-61%.txt,83,31,24,21,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-84-64%.txt,25,12,8,5,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-24-81%.txt,90,44,34,17,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-182-30%.txt,129,31,20,37,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-133-100%.txt,44,44,44,0,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-185-76%.txt,181,83,76,49,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-176-40%.txt,342,78,50,104,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-45-58%.txt,209,58,43,55,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-181-33%.txt,70,18,8,23,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-18-94%.txt,17,9,8,5,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-166-80%.txt,185,82,66,35,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-76-63%.txt,208,74,48,55,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-1-61%.txt,54,32,22,8,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-78-49%.txt,187,57,32,47,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-97-76%.txt,110,46,39,22,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-147-76%.txt,63,27,21,11,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-47-39%.txt,110,26,11,31,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-68-65%.txt,135,46,31,31,1
/root/Desktop/final Project/DATASET 2260 files/Encrypted/Atbash/Atbash-184-98%.txt,13,13,13,0,1
