name of file ,feature 1 , feature 2 , feature 3 , feature 4, feature 5, feature 6, result
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-536-87%.txt,4448,752,263,1960,17,572,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-486-93%.txt,1614,364,154,685,9,522,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-521-55%.txt,9590,1484,422,4115,40,354,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-590-86%.txt,3538,565,201,1500,18,498,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-567-100%.txt,87,87,87,0,0,374,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-570-84%.txt,5155,967,321,2157,25,666,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-471-93%.txt,2389,456,247,990,12,700,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-494-36%.txt,24573,3461,950,10769,122,790,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-529-50%.txt,14356,1980,592,6339,78,666,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-549-55%.txt,9732,1326,439,4290,53,492,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-456-72%.txt,4802,668,208,2118,19,324,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-588-84%.txt,5045,895,297,2173,27,736,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-538-92%.txt,2071,399,229,864,12,636,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-508-92%.txt,1866,353,182,796,12,598,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-501-60%.txt,8730,1168,387,3864,43,450,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-589-32%.txt,18341,2626,713,7963,91,556,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-552-78%.txt,3602,558,202,1604,20,392,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-457-54%.txt,12454,1762,495,5562,64,594,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-541-87%.txt,4611,725,307,1991,23,772,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-522-79%.txt,4357,662,245,1944,19,396,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-517-77%.txt,4300,668,211,1898,22,392,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-484-83%.txt,2362,359,135,1012,13,308,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-571-84%.txt,3742,647,238,1651,20,510,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-520-67%.txt,6172,1005,304,2710,39,506,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-487-38%.txt,25123,3815,998,11044,117,778,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-532-91%.txt,2339,512,180,933,13,622,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-562-46%.txt,9219,1501,317,3986,51,400,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-598-38%.txt,24479,3823,985,10683,110,726,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-481-34%.txt,14224,2205,452,6172,72,460,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-505-33%.txt,12238,1728,441,5434,61,388,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-464-100%.txt,108,108,108,0,0,454,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-458-78%.txt,5229,732,258,2271,23,414,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-502-52%.txt,9783,1389,410,4321,49,434,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-561-53%.txt,6530,971,274,2915,36,330,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-510-30%.txt,19135,2662,746,8554,102,614,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-525-98%.txt,599,241,179,180,3,728,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-513-45%.txt,11022,1534,418,4987,56,420,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-495-76%.txt,8181,1269,406,3628,38,646,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-535-30%.txt,11648,1873,468,5033,51,300,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-569-37%.txt,11979,1766,462,5127,54,360,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-600-83%.txt,5057,839,252,2178,22,548,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-593-96%.txt,1288,294,173,531,6,584,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-492-75%.txt,7485,1098,371,3344,42,690,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-463-46%.txt,16276,2530,655,7155,80,604,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-560-65%.txt,6123,864,269,2748,31,384,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-592-92%.txt,1835,340,168,792,10,522,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-504-44%.txt,18900,2760,723,8450,100,742,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-573-61%.txt,14125,2127,623,6036,61,632,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-518-41%.txt,12016,1778,441,5399,67,474,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-563-36%.txt,9823,1460,400,4373,54,374,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-537-40%.txt,18097,2875,591,7958,101,696,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-596-91%.txt,2117,412,169,899,12,536,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-470-85%.txt,4273,801,224,1783,21,610,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-524-82%.txt,7531,1169,427,3297,36,798,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-499-86%.txt,4259,642,286,1890,24,706,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-577-92%.txt,1996,402,185,827,10,520,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-553-54%.txt,18058,2662,772,7765,86,770,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-519-46%.txt,8187,1308,288,3534,41,316,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-539-82%.txt,7377,1311,408,3139,31,686,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-595-77%.txt,7706,1240,396,3372,37,654,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-548-44%.txt,19474,3084,660,8517,101,784,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-459-75%.txt,7412,1213,361,3170,30,492,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-451-93%.txt,2506,499,209,1072,13,714,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-565-38%.txt,19067,2680,713,8543,101,658,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-473-63%.txt,11611,1874,446,5075,61,714,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-498-96%.txt,1349,289,164,525,5,574,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-554-61%.txt,12268,1783,514,5476,65,688,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-599-38%.txt,17173,2519,628,7702,93,622,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-452-68%.txt,6074,943,259,2687,30,426,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-582-82%.txt,6256,1039,374,2672,28,612,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-583-76%.txt,7849,1217,401,3459,38,658,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-547-69%.txt,7955,1129,357,3570,45,580,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-467-60%.txt,9455,1450,416,4196,45,484,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-476-75%.txt,6528,1063,305,2926,36,584,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-550-70%.txt,12005,1991,580,5185,56,786,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-512-42%.txt,19798,3122,811,8621,90,644,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-575-49%.txt,14482,2215,509,6316,70,584,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-511-83%.txt,3916,597,247,1613,16,428,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-514-96%.txt,927,235,171,344,6,634,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-477-54%.txt,16383,2364,711,7290,87,792,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-480-49%.txt,16862,2344,664,7546,89,712,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-491-30%.txt,16936,2703,677,7306,73,434,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-557-63%.txt,5329,776,217,2352,27,308,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-559-35%.txt,17865,2764,745,7689,70,468,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-542-93%.txt,2539,506,240,1043,11,690,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-472-61%.txt,12196,1723,498,5467,62,650,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-503-80%.txt,7680,1229,429,3231,33,670,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-584-88%.txt,1921,351,128,809,10,380,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-482-49%.txt,15084,2105,625,6698,82,660,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-578-53%.txt,9335,1394,382,4163,47,414,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-564-90%.txt,2281,409,174,986,11,506,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-466-65%.txt,11318,1595,492,5019,60,710,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-526-84%.txt,2933,516,183,1261,14,354,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-579-79%.txt,6558,974,322,2896,30,602,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-479-57%.txt,13150,1914,527,5871,69,660,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-462-74%.txt,4459,661,231,1935,27,422,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-544-79%.txt,6943,1276,331,2902,36,726,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-568-58%.txt,9533,1501,361,4271,50,504,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-455-88%.txt,1814,329,132,768,10,354,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-531-89%.txt,3254,536,229,1402,17,620,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-574-51%.txt,15552,2217,610,6943,82,700,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-527-49%.txt,13387,1896,518,5987,71,570,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-581-34%.txt,16931,2347,668,7505,90,592,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-465-32%.txt,15212,2286,498,6652,75,472,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-558-48%.txt,11476,1668,484,5064,60,490,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-576-66%.txt,6630,927,320,2971,34,430,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-594-100%.txt,160,160,160,0,0,682,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-533-55%.txt,7262,1000,325,3214,41,372,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-530-57%.txt,7280,1170,326,3173,35,348,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-485-63%.txt,12348,1924,508,5509,68,766,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-597-77%.txt,6556,1016,361,2918,35,664,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-586-80%.txt,7412,1224,412,3175,32,652,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-572-99%.txt,149,149,148,0,1,636,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-488-46%.txt,11914,1838,436,5340,69,534,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-483-91%.txt,1604,338,142,659,9,424,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Gronsfeld/Gronsfeld-454-67%.txt,7228,1117,318,3175,36,456,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-121-33%.txt,13852,1946,502,6213,74,454,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-34-82%.txt,5222,883,305,2275,23,526,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-135-36%.txt,15852,2510,652,6876,74,480,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-141-58%.txt,13520,1992,556,5987,71,696,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-35-94%.txt,2499,547,229,1056,12,752,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-40-57%.txt,11748,1711,483,5265,63,622,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-107-52%.txt,13803,2092,572,6112,70,590,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-106-48%.txt,17309,2461,731,7661,94,776,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-110-70%.txt,11481,1893,554,4924,49,686,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-140-87%.txt,2941,522,204,1275,12,440,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-82-79%.txt,6710,1008,349,2830,28,588,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-74-71%.txt,10310,1671,493,4430,44,602,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-79-67%.txt,5156,755,204,2261,25,334,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-131-91%.txt,1640,284,120,699,8,334,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-45-80%.txt,6721,1010,388,2964,38,780,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-137-83%.txt,5847,1007,340,2543,32,796,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-98-41%.txt,14464,2281,597,6316,71,490,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-24-94%.txt,2068,440,239,866,11,746,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-68-34%.txt,12823,1902,435,5629,66,410,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-67-43%.txt,8985,1393,320,3988,52,386,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-101-54%.txt,13656,1970,566,6118,70,632,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-17-46%.txt,7065,1085,255,3190,37,304,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-70-84%.txt,4362,734,289,1851,28,700,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-142-56%.txt,19544,3006,847,8388,81,774,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-54-61%.txt,13018,1903,565,5755,71,742,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-109-35%.txt,22574,3131,888,10081,120,770,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-43-49%.txt,13941,1971,548,6249,75,596,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-3-53%.txt,8716,1238,344,3924,42,366,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-49-51%.txt,17385,2399,703,7620,91,784,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-117-44%.txt,15063,2067,560,6795,77,576,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-78-59%.txt,11009,1544,429,4937,55,564,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-10-59%.txt,7656,1100,319,3281,40,422,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-21-61%.txt,5759,788,258,2558,33,342,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-75-48%.txt,16096,2324,655,7170,87,680,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-63-38%.txt,16492,2557,550,7330,89,608,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-114-94%.txt,895,191,84,369,4,298,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-65-41%.txt,16470,2592,704,7160,76,536,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-6-63%.txt,5032,730,225,2194,28,324,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-133-100%.txt,171,171,171,0,0,736,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-115-64%.txt,4709,751,189,2076,27,316,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-50-65%.txt,10380,1485,437,4681,48,578,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-39-77%.txt,5175,828,294,2254,26,462,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-53-33%.txt,22282,3467,900,9693,98,618,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-9-30%.txt,14100,2027,555,6279,78,484,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-112-89%.txt,3129,547,218,1319,11,426,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-30-61%.txt,10365,1470,422,4681,50,516,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-13-90%.txt,1844,297,147,797,9,410,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-119-49%.txt,8055,1135,317,3545,40,324,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-71-48%.txt,18598,2599,726,8303,101,788,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-59-100%.txt,134,134,134,0,0,568,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-93-60%.txt,8642,1227,354,3758,49,514,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-51-71%.txt,8558,1391,357,3805,46,678,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-123-85%.txt,3642,633,253,1584,21,574,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-19-76%.txt,5259,808,282,2273,32,558,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-52-45%.txt,12693,1788,524,5653,66,506,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-139-61%.txt,14526,2326,634,6338,65,736,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-90-84%.txt,3313,506,179,1384,15,392,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-36-63%.txt,9435,1615,345,4014,49,558,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-55-41%.txt,17184,2527,667,7647,94,670,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-57-66%.txt,6279,996,264,2817,33,404,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-88-94%.txt,1891,360,215,798,10,662,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-91-87%.txt,1190,221,109,491,11,338,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-27-87%.txt,3678,683,254,1599,21,684,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-147-79%.txt,6326,1098,354,2702,30,654,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-60-79%.txt,4259,682,249,1858,24,472,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-122-31%.txt,18191,2863,580,7976,97,596,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-42-79%.txt,6378,961,358,2672,25,538,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-31-100%.txt,100,100,100,0,0,420,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-145-86%.txt,2688,446,194,1103,15,438,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-148-79%.txt,4211,703,226,1867,21,418,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-118-83%.txt,5427,930,309,2416,30,770,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-28-94%.txt,1099,265,120,477,6,424,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-95-82%.txt,2697,413,146,1180,13,302,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-136-88%.txt,2299,399,167,1010,14,508,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-87-51%.txt,12773,1983,466,5708,74,614,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-150-82%.txt,4712,753,300,2014,28,692,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-113-41%.txt,19068,3023,651,8391,103,748,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-7-59%.txt,15009,2411,671,6523,71,722,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-14-97%.txt,1126,277,158,423,4,550,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-143-61%.txt,12633,1915,570,5590,65,710,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-127-54%.txt,10350,1693,372,4447,52,508,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-108-35%.txt,15490,2331,540,6939,90,582,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-56-71%.txt,6072,869,282,2572,26,370,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-32-95%.txt,1468,406,211,552,9,772,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-38-40%.txt,11665,1765,500,5011,48,334,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-16-31%.txt,12552,1751,458,5637,65,396,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-5-72%.txt,6005,844,289,2675,31,466,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-120-51%.txt,17234,2594,730,7407,75,632,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-69-40%.txt,13717,1962,552,6138,71,500,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-111-60%.txt,11320,1651,488,5049,60,630,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-132-53%.txt,7154,1176,252,3073,40,342,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-64-33%.txt,20321,2838,806,9066,111,700,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-76-85%.txt,4933,927,280,2060,23,642,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-128-65%.txt,7646,1128,327,3375,38,482,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-11-52%.txt,12614,1978,521,5550,61,522,1
/root/Desktop/final Project/DATASET 1800 files/Encrypted/Atbash/Atbash-8-64%.txt,9289,1414,399,4155,55,612,1
